SOG,COG,Heading,LON,LAT,Cluster
0.2,22.0,295,-87.98859,29.16357,1
10.0,86.6,87,-95.98675,27.59932,1
0.0,0.0,0,-80.11528,26.07159,0
11.0,124.3,125,-93.27097,28.46004,1
14.9,304.0,511,-93.70164,29.55893,2
0.0,0.0,0,-90.2065,29.14326,1
31.6,251.4,244,-79.71077,26.20993,0
0.0,0.0,0,-94.78555,28.67742,1
16.8,139.3,139,-92.32415,27.60342,2
0.0,0.0,0,-89.97224,29.25469,1
0.0,0.0,0,-82.42874,27.92099,0
0.0,0.0,0,-95.23588,29.72286,1
0.0,0.0,0,-92.186,29.78031,1
13.3,175.5,173,-96.97611,26.10459,2
102.3,360.0,511,-91.09841,29.69096,2
12.5,168.9,173,-80.05047,25.95448,0
0.0,0.0,0,-95.27931,29.73958,1
0.0,0.0,0,-93.33248,29.78325,1
18.3,232.6,229,-79.93481,24.96948,0
0.0,0.0,0,-90.21425,29.1421,1
8.9,210.5,207,-79.49197,25.75551,0
0.0,0.0,0,-93.95595,29.83427,1
0.0,0.0,0,-91.29704,29.68522,1
0.0,0.0,0,-90.21181,29.14584,1
11.0,168.0,170,-93.65908,29.3199,2
14.1,303.5,511,-93.69733,29.55645,2
14.9,84.0,85,-91.48872,27.92653,1
0.0,0.0,0,-88.96462,29.05793,1
0.0,0.0,0,-94.89013,29.37566,1
3.3,134.6,511,-94.77469,29.32878,2
0.0,0.0,0,-80.25604,25.80399,0
0.2,42.1,226,-90.6858,30.04108,1
0.1,52.7,60,-94.58469,29.33695,1
0.0,0.0,0,-93.32485,29.79504,1
0.0,0.0,0,-89.36058,29.25703,1
0.0,0.0,0,-90.68012,30.04421,1
0.0,0.0,0,-89.97225,29.25467,1
31.1,247.3,241,-79.72959,26.20339,0
0.0,0.0,0,-94.78558,28.67738,1
0.0,0.0,0,-90.30105,29.9571,1
0.0,0.0,0,-93.96544,30.01245,1
10.0,85.6,87,-95.999,27.59859,1
18.4,233.3,230,-79.93973,24.96607,0
18.4,233.3,229,-79.92991,24.9729,0
9.9,322.2,323,-93.36413,28.78933,2
102.3,360.0,511,-91.09844,29.69097,2
0.0,0.0,0,-94.67097,29.22529,1
0.0,0.0,0,-92.3046,29.55395,1
0.0,0.0,0,-95.28764,29.74833,1
0.0,0.0,0,-94.61328,29.3243,1
0.0,0.0,0,-92.18603,29.78031,1
0.0,0.0,0,-90.02469,29.77407,1
0.0,0.0,0,-95.10097,29.74926,1
0.0,0.0,0,-95.10097,29.74924,1
0.0,0.0,0,-90.40096,29.9881,1
0.0,0.0,0,-91.10174,29.65444,1
0.0,0.0,0,-95.17337,29.74805,1
10.6,186.2,511,-94.77414,29.33929,2
0.0,0.0,0,-89.36053,29.257,1
0.0,0.0,0,-89.36057,29.25703,1
14.3,0.2,3,-94.41976,28.47532,1
16.8,139.3,139,-92.31937,27.59844,2
0.0,0.0,0,-90.08107,29.90117,1
8.9,210.7,208,-79.49359,25.75306,0
0.0,0.0,0,-94.78559,28.67742,1
0.0,0.0,0,-89.97223,29.25466,1
0.1,103.0,231,-90.68014,30.04417,1
12.0,142.6,144,-92.64214,27.93263,2
0.0,0.0,0,-95.30683,28.94643,1
0.0,0.0,0,-91.09842,29.69113,1
0.0,0.0,0,-93.96544,30.01245,1
12.5,169.3,173,-80.04979,25.95042,0
1.4,182.4,511,-97.0688,27.84034,2
0.0,0.0,0,-96.52068,27.4727,1
0.6,292.8,511,-88.98477,29.06163,2
0.5,295.0,511,-88.98437,29.06148,2
0.0,0.0,0,-93.32485,29.79504,1
0.0,0.0,0,-88.5083,30.34219,1
0.0,0.0,0,-97.07051,27.84369,1
0.0,0.0,0,-93.956,29.83427,1
11.0,124.4,125,-93.26717,28.45775,1
0.0,0.0,0,-95.2496,29.72388,1
24.9,160.9,165,-82.01378,24.94241,0
0.0,0.0,0,-80.12081,26.07457,0
10.0,85.8,86,-95.97886,27.59985,1
0.0,0.0,0,-95.27565,29.7307,1
15.3,115.6,120,-83.31655,24.17526,0
15.3,115.8,120,-83.31149,24.17302,0
14.3,0.4,3,-94.41968,28.48126,1
0.0,0.0,0,-94.59983,29.319,1
0.0,0.0,0,-95.28763,29.74833,1
0.0,0.0,0,-92.3046,29.55395,1
0.1,138.6,166,-95.27639,29.73348,1
14.9,84.0,85,-91.47807,27.92745,1
18.6,46.0,42,-78.63865,31.53141,1
0.0,0.0,0,-91.09841,29.69115,1
0.0,0.0,0,-90.20028,29.1216,1
1.4,147.7,150,-93.60652,29.42782,1
24.9,161.7,166,-82.01631,24.94919,0
24.9,161.5,165,-82.01128,24.93562,0
0.0,0.0,0,-89.76487,29.54297,1
18.7,45.6,42,-78.6343,31.53503,1
11.0,170.0,171,-93.65822,29.31583,2
0.0,0.0,0,-91.29704,29.68524,1
0.0,0.0,0,-90.21426,29.14209,1
0.0,0.0,0,-81.14056,32.1311,1
14.9,84.0,85,-91.4836,27.92697,1
0.0,0.0,0,-94.67094,29.22529,1
0.0,0.0,0,-82.42871,27.92102,0
0.0,0.0,0,-80.12167,26.09074,0
0.0,0.0,0,-90.20028,29.12159,1
0.1,360.0,511,-92.3046,29.55395,2
1.7,138.9,154,-93.60615,29.42737,1
0.0,0.0,0,-89.9722,29.25463,1
0.0,0.0,0,-89.97223,29.25467,1
0.0,0.0,0,-90.82971,30.00262,1
0.0,0.0,0,-90.20652,29.14326,1
0.0,0.0,0,-88.5082,30.34226,1
0.0,0.0,0,-82.55879,27.63342,0
0.0,0.0,0,-88.85064,28.2739,1
15.1,305.0,511,-93.71065,29.56403,2
0.0,0.0,0,-90.20655,29.14326,1
0.0,0.0,0,-90.20654,29.14326,1
14.4,302.5,511,-93.70632,29.56174,2
0.0,0.0,0,-91.09843,29.69116,1
12.4,171.3,172,-80.04928,25.94695,0
0.0,0.0,0,-97.06878,27.84026,1
0.1,77.9,123,-94.55396,29.29383,1
0.0,0.0,0,-91.29704,29.68526,1
9.9,322.2,323,-93.36856,28.79449,2
0.0,0.0,0,-90.08106,29.90117,1
0.0,0.0,0,-90.0811,29.90116,1
9.0,212.1,208,-79.49703,25.74804,0
18.7,46.5,42,-78.62284,31.54436,1
0.0,0.0,0,-95.28497,29.74649,1
0.0,0.0,0,-80.25607,25.80402,0
0.0,0.0,0,-80.25607,25.80402,0
0.0,0.0,0,-96.52067,27.47268,1
0.0,0.0,0,-81.14054,32.13108,1
0.0,0.0,0,-94.51368,29.15341,1
0.0,0.0,0,-94.61329,29.32425,1
31.9,248.7,242,-79.73997,26.20021,0
0.1,302.6,296,-87.9886,29.16357,2
0.0,0.0,0,-94.58052,29.09756,1
0.0,0.0,0,-95.24961,29.72387,1
0.0,0.0,0,-91.0301,28.63213,1
18.6,46.6,42,-78.62948,31.53895,1
0.0,0.0,0,-89.36053,29.25701,1
0.0,0.0,0,-95.09829,29.74341,1
0.0,0.0,0,-90.08109,29.90117,1
0.0,0.0,0,-94.67928,29.25259,1
11.0,167.0,169,-93.65718,29.31142,2
16.8,139.3,139,-92.31429,27.59318,2
1.8,130.8,511,-94.77398,29.32825,2
0.0,0.0,0,-88.96461,29.05793,1
0.0,0.0,0,-95.20446,29.74188,1
0.0,0.0,0,-97.06881,27.84022,1
0.0,0.0,0,-90.21424,29.14207,1
0.0,0.0,0,-94.38319,29.22425,1
1.8,144.5,161,-93.60573,29.4269,1
0.0,0.0,0,-80.11528,26.07158,0
102.3,360.0,511,-91.09843,29.69096,2
0.0,0.0,0,-90.0233,29.78055,1
18.4,233.9,230,-79.94472,24.96274,0
13.6,176.4,174,-96.97532,26.09585,2
0.0,0.0,0,-92.18604,29.78028,1
0.1,200.4,166,-95.27643,29.73347,2
0.0,0.0,0,-90.30108,29.95709,1
14.3,0.6,3,-94.41961,28.48994,1
0.0,0.0,0,-88.96462,29.05793,1
0.3,126.0,511,-94.77366,29.32802,2
0.0,0.0,0,-94.89015,29.37565,1
0.0,0.0,0,-93.32485,29.79505,1
0.0,0.0,0,-94.5752,29.32602,1
0.0,0.0,0,-93.3325,29.78326,1
31.6,246.6,240,-79.69235,26.21651,0
32.2,250.0,243,-79.74955,26.19689,0
0.3,73.3,223,-90.6856,30.04116,1
0.0,0.0,0,-90.40095,29.98811,1
11.0,125.9,127,-93.26294,28.45513,1
12.5,173.5,172,-80.04876,25.94291,0
12.5,173.3,172,-80.04823,25.93826,0
10.0,322.4,323,-93.37081,28.79706,2
0.0,0.0,0,-90.21425,29.14209,1
0.5,295.3,297,-87.98862,29.16358,2
0.0,0.0,0,-89.36054,29.25702,1
0.0,0.0,0,-90.20025,29.1216,1
15.3,115.8,120,-83.30685,24.17099,0
0.0,0.0,0,-94.78558,28.67737,1
0.0,0.0,0,-88.85063,28.27389,1
0.0,0.0,0,-92.186,29.78035,1
24.9,161.4,165,-82.0088,24.92894,0
0.0,0.0,0,-95.23588,29.72285,1
0.0,0.0,0,-89.97221,29.25464,1
14.9,84.0,85,-91.47102,27.92807,1
0.0,0.0,0,-90.82968,30.00262,1
12.1,142.2,143,-92.63569,27.92516,2
0.6,292.7,511,-88.98498,29.0617,2
0.1,45.1,99,-96.9084,27.59751,1
0.0,0.0,0,-93.32484,29.79505,1
9.9,91.3,85,-95.97079,27.60046,1
11.0,169.0,171,-93.65613,29.3068,2
13.7,175.7,173,-96.97495,26.09081,2
0.0,0.0,0,-97.0688,27.84024,1
0.0,0.0,0,-95.27933,29.73959,1
102.3,360.0,511,-91.09845,29.69093,2
32.0,249.5,243,-79.70135,26.21318,0
2.0,148.9,173,-93.60536,29.42642,1
0.0,0.0,0,-89.76487,29.54297,1
0.0,0.0,0,-94.77361,29.328,1
10.0,322.4,323,-93.37342,28.80003,2
9.0,211.9,208,-79.49876,25.74556,0
0.0,0.0,0,-91.29707,29.68523,1
0.1,120.0,0,-82.55876,27.63343,0
14.2,1.4,3,-94.41952,28.49435,1
15.3,115.5,121,-83.30222,24.16897,0
0.0,0.0,0,-95.101,29.74926,1
0.0,0.0,0,-94.45447,29.24593,1
0.0,0.0,0,-95.30684,28.94644,1
0.0,0.0,0,-91.29704,29.68521,1
14.2,1.0,3,-94.41942,28.49817,1
0.0,0.0,0,-90.20654,29.14324,1
0.1,85.5,169,-89.33934,28.88653,1
0.0,0.0,0,-90.20024,29.12159,1
0.0,0.0,0,-88.85064,28.2739,1
0.0,0.0,0,-91.09843,29.69114,1
10.9,126.0,127,-93.25785,28.45182,1
0.0,0.0,0,-94.61325,29.32419,1
0.0,0.0,0,-90.20027,29.1216,1
0.0,0.0,0,-93.96544,30.01245,1
0.0,0.0,0,-91.10175,29.65447,1
0.0,0.0,0,-90.08112,29.90115,1
0.0,0.0,0,-95.17339,29.74811,1
24.9,161.5,165,-82.00622,24.9219,0
0.0,0.0,0,-97.06878,27.84027,1
12.1,142.3,143,-92.63301,27.92206,2
0.0,0.0,0,-92.18602,29.78031,1
0.1,304.7,511,-91.03011,28.63215,2
0.1,160.6,88,-80.12166,26.09076,0
0.0,0.0,0,-94.67096,29.22526,1
14.9,84.0,86,-91.4656,27.92855,1
0.0,0.0,0,-88.85064,28.27391,1
0.0,0.0,0,-80.2454,25.79642,0
0.0,0.0,0,-94.59985,29.31902,1
0.0,0.0,0,-94.51369,29.15341,1
0.0,0.0,0,-89.97222,29.25467,1
10.0,322.4,323,-93.37565,28.80256,2
0.0,0.0,0,-82.4287,27.92101,0
13.8,177.0,176,-96.97452,26.08568,2
14.9,84.0,85,-91.50043,27.92558,1
0.6,292.7,511,-88.9852,29.06177,2
0.0,0.0,0,-94.77361,29.328,1
0.0,0.0,0,-88.96462,29.05793,1
0.0,0.0,0,-88.96462,29.05793,1
32.4,247.9,241,-79.77863,26.18718,0
32.1,249.2,241,-79.76897,26.19052,0
0.0,0.0,0,-90.68012,30.04414,1
9.0,211.8,208,-79.50044,25.74308,0
0.0,0.0,0,-95.28761,29.74835,1
0.0,0.0,0,-90.20652,29.14325,1
16.9,139.2,139,-92.30461,27.58318,2
11.0,170.0,172,-93.65545,29.30327,2
0.9,360.0,511,-92.30464,29.55401,2
0.0,0.0,0,-95.20446,29.74185,1
0.0,0.0,0,-91.03009,28.63216,1
0.0,0.0,0,-80.25605,25.80407,0
102.3,360.0,511,-91.09845,29.69094,2
4.3,157.4,511,-97.0704,27.84351,2
0.1,77.9,123,-94.55395,29.29383,1
0.0,0.0,0,-89.36059,29.25697,1
0.0,0.0,0,-89.36056,29.25697,1
12.4,147.0,152,-88.489,27.40125,0
0.0,0.0,0,-93.32486,29.79505,1
0.0,0.0,0,-90.91932,30.1296,1
0.0,0.0,0,-80.2561,25.80401,0
15.4,115.9,121,-83.3263,24.17957,0
0.0,0.0,0,-93.3325,29.78326,1
12.4,173.9,172,-80.04783,25.93424,0
0.0,0.0,0,-94.89018,29.37564,1
0.0,0.0,0,-94.77358,29.32799,1
14.7,305.2,511,-93.72079,29.56986,2
0.1,30.6,99,-96.90842,27.59749,1
0.6,294.8,511,-88.98538,29.06187,2
0.0,0.0,0,-94.38318,29.22423,1
0.0,0.0,0,-94.58468,29.33696,1
0.0,0.0,0,-95.24963,29.72387,1
6.9,9.7,511,-92.30436,29.55557,2
0.1,33.4,117,-93.88724,28.71124,1
0.0,0.0,0,-90.40093,29.98812,1
15.2,115.5,121,-83.29719,24.16675,0
15.2,115.4,121,-83.28995,24.16359,0
15.1,269.3,269,-86.18696,27.59105,2
0.0,0.0,0,-95.28495,29.74649,1
0.0,0.0,0,-88.96461,29.05793,1
0.0,0.0,0,-80.25604,25.80397,0
24.9,161.7,165,-82.02136,24.96279,0
0.0,0.0,0,-93.32484,29.79504,1
1.9,178.3,180,-93.60516,29.42574,2
18.6,45.3,42,-78.61604,31.54996,1
0.5,300.9,295,-87.98896,29.16372,2
10.0,322.3,323,-93.37789,28.80512,2
0.0,0.0,0,-95.27641,29.7335,1
0.1,181.7,511,-92.18602,29.78027,2
0.0,0.0,0,-95.23587,29.72287,1
0.0,0.0,0,-89.97225,29.25467,1
14.8,97.0,101,-91.45722,27.92832,1
0.0,0.0,0,-93.32484,29.79506,1
16.9,139.4,139,-92.30052,27.57896,2
0.0,0.0,0,-89.76487,29.54296,1
0.0,0.0,0,-96.52066,27.47273,1
11.0,170.0,171,-93.65478,29.29968,2
18.4,46.0,42,-78.61166,31.55361,1
16.9,139.1,139,-92.29666,27.57497,2
0.0,0.0,0,-89.36054,29.25706,1
18.3,232.7,229,-79.95951,24.9526,0
0.0,0.0,0,-90.0233,29.78055,1
0.0,0.0,0,-91.09841,29.69113,1
0.0,0.0,0,-95.10099,29.74926,1
14.8,308.5,511,-93.72496,29.57258,2
2.2,181.9,180,-93.60514,29.42506,2
0.1,115.1,0,-82.55877,27.63342,0
0.0,0.0,0,-94.31404,28.50737,1
9.8,322.5,323,-93.38042,28.80804,2
0.5,295.3,511,-88.9856,29.06192,2
0.5,288.0,295,-87.98913,29.16378,2
0.0,0.0,0,-88.85063,28.27389,1
0.0,0.0,0,-94.51372,29.15344,1
0.0,0.0,0,-91.29707,29.68523,1
0.0,0.0,0,-90.68013,30.04412,1
0.0,0.0,0,-80.2561,25.80402,0
10.9,126.0,127,-93.25089,28.44734,1
13.7,173.6,162,-96.97391,26.0766,2
9.0,211.4,207,-79.50208,25.74068,0
0.2,134.9,231,-90.68551,30.04109,2
0.0,0.0,0,-90.08108,29.90117,1
0.0,0.0,0,-90.20025,29.12159,1
0.0,0.0,0,-94.77361,29.32799,1
0.0,0.0,0,-95.2756,29.73068,1
0.0,0.0,0,-89.36054,29.25704,1
102.3,360.0,511,-91.09842,29.69096,2
12.4,175.4,171,-80.04751,25.93025,0
0.0,0.0,0,-90.30107,29.95713,1
0.0,0.0,0,-94.45445,29.24591,1
0.0,0.0,0,-90.91933,30.1296,1
24.9,161.7,165,-82.00115,24.90817,0
25.0,160.5,165,-82.00366,24.91498,0
0.0,0.0,0,-91.10175,29.65444,1
17.0,139.0,139,-92.29284,27.57105,2
18.4,233.3,229,-79.9694,24.94584,0
18.4,233.3,229,-79.96444,24.94921,0
0.1,37.1,102,-94.38318,29.22422,1
0.0,0.0,0,-80.12082,26.0746,0
0.2,304.0,124,-94.55395,29.29384,2
0.0,0.0,0,-89.97224,29.25466,1
18.4,47.5,42,-78.6038,31.55998,1
0.0,0.0,0,-90.20652,29.14324,1
0.0,0.0,0,-92.18597,29.78037,1
0.1,132.3,113,-95.20445,29.74186,1
0.0,0.0,0,-94.59985,29.31898,1
0.0,0.0,0,-90.02469,29.77406,1
12.1,142.1,143,-92.63029,27.91898,2
33.0,253.2,247,-79.79748,26.18095,0
30.8,244.5,238,-79.78799,26.18414,0
0.0,0.0,0,-95.17342,29.74808,1
0.0,0.0,0,-88.96462,29.05793,1
0.1,186.8,103,-96.88387,27.78898,1
0.0,0.0,0,-97.06875,27.84023,1
0.0,0.0,0,-97.06875,27.84022,1
0.0,0.0,0,-94.58048,29.09756,1
8.5,10.2,511,-92.30376,29.55854,2
0.0,0.0,0,-91.09842,29.69115,1
14.4,307.3,511,-93.73302,29.5779,2
0.0,0.0,0,-94.31403,28.50746,1
10.9,126.3,127,-93.24766,28.44524,1
0.0,0.0,0,-90.20657,29.14322,1
14.0,309.7,511,-93.72893,29.57524,2
0.0,0.0,0,-88.5082,30.34225,1
12.4,175.3,171,-80.04712,25.92614,0
0.0,0.0,0,-95.27931,29.73959,1
12.2,142.1,143,-92.62525,27.91324,2
0.0,0.0,0,-94.77357,29.32799,1
0.0,0.0,0,-94.671,29.22522,1
0.0,0.0,0,-94.5847,29.33695,1
0.1,134.9,230,-90.68557,30.0411,2
9.0,211.5,208,-79.50383,25.73816,0
102.3,360.0,511,-91.09843,29.69099,2
0.0,0.0,0,-92.18602,29.78036,1
0.0,0.0,0,-82.42871,27.92101,0
0.0,0.0,0,-95.27643,29.73352,1
0.0,0.0,0,-80.25607,25.80403,0
25.0,162.4,166,-81.99637,24.89449,0
0.0,0.0,0,-90.82971,30.00263,1
9.9,85.3,86,-95.96235,27.60102,1
0.0,0.0,0,-88.85063,28.27388,1
0.0,0.0,0,-95.30684,28.94643,1
14.2,1.5,3,-94.41922,28.50737,1
0.0,0.0,0,-95.24964,29.72387,1
0.0,0.0,0,-96.52069,27.47266,1
9.0,211.2,208,-79.50718,25.73315,0
0.0,0.0,0,-90.08112,29.90115,1
9.0,211.4,207,-79.5055,25.73564,0
0.0,0.0,0,-94.78557,28.67742,1
0.0,0.0,0,-93.96544,30.01245,1
0.1,117.0,171,-89.33929,28.8865,1
25.0,161.4,165,-82.01884,24.95599,0
0.0,0.0,0,-91.10175,29.65446,1
13.1,174.6,172,-96.97653,26.10897,2
18.4,233.5,229,-79.97435,24.94249,0
0.0,0.0,0,-95.27933,29.7396,1
0.5,293.8,511,-88.98597,29.06208,2
0.5,292.3,511,-88.98578,29.062,2
102.3,360.0,511,-91.09841,29.69098,2
11.1,171.0,173,-93.65345,29.29265,2
14.3,308.6,511,-93.73706,29.58068,2
0.0,0.0,0,-89.97222,29.25466,1
0.0,0.0,0,-90.21425,29.1421,1
9.7,322.4,323,-93.38294,28.81092,2
0.0,0.0,0,-92.18601,29.78037,1
13.6,167.2,163,-96.97131,26.06745,2
0.0,0.0,0,-96.88383,27.78909,1
0.0,0.0,0,-93.32487,29.79504,1
23.4,9.5,511,-92.3013,29.57122,2
14.2,1.2,3,-94.41911,28.51164,1
23.0,9.6,511,-92.30256,29.56456,2
0.1,157.9,88,-80.12165,26.09076,0
0.0,0.0,0,-95.30684,28.94643,1
0.0,0.0,0,-94.67928,29.25261,1
25.1,162.7,166,-81.99875,24.90133,0
0.0,0.0,0,-95.28763,29.74836,1
0.0,0.0,0,-90.08106,29.90116,1
0.0,0.0,0,-90.08109,29.90117,1
10.0,85.5,86,-95.95709,27.60153,1
0.0,0.0,0,-97.06879,27.84023,1
0.0,0.0,0,-91.09841,29.69115,1
0.0,0.0,0,-91.09842,29.69114,1
0.0,0.0,0,-90.21425,29.1421,1
0.0,0.0,0,-94.61329,29.32415,1
18.3,44.5,42,-78.59776,31.56499,1
2.7,182.7,180,-93.60528,29.4226,2
31.1,247.1,239,-79.80723,26.178,0
0.5,296.3,511,-88.98617,29.06215,2
0.1,304.7,511,-91.03015,28.63209,2
11.0,169.0,172,-93.65407,29.29623,2
0.0,0.0,0,-89.36052,29.25706,1
0.0,0.0,0,-89.36054,29.25701,1
102.3,360.0,511,-91.09842,29.69095,2
14.2,1.6,3,-94.41899,28.51597,1
0.0,0.0,0,-91.29713,29.68524,1
14.7,98.0,96,-91.44997,27.92717,1
0.0,0.0,0,-94.77359,29.32797,1
0.0,0.0,0,-94.45442,29.24589,1
14.7,92.0,93,-91.44165,27.92672,1
0.0,0.0,0,-80.11527,26.07159,0
0.0,0.0,0,-94.59983,29.31895,1
0.0,0.0,0,-94.57523,29.32601,1
0.1,137.0,232,-90.68013,30.04413,2
0.0,0.0,0,-95.23591,29.72286,1
0.0,0.0,0,-82.5588,27.63343,0
0.0,0.0,0,-90.20654,29.14324,1
11.1,170.0,171,-93.65268,29.28853,2
0.0,0.0,0,-95.28763,29.74834,1
0.0,0.0,0,-95.09829,29.74341,1
0.0,0.0,0,-93.32489,29.79502,1
2.5,183.5,180,-93.60524,29.42348,2
0.0,0.0,0,-90.20031,29.12159,1
0.0,0.0,0,-96.90842,27.59751,1
15.2,115.1,121,-83.2736,24.1565,0
14.2,1.3,3,-94.41887,28.52038,1
0.1,34.0,124,-94.55395,29.29385,1
9.9,84.9,86,-95.95341,27.60177,1
0.0,0.0,0,-94.67096,29.22521,1
0.0,0.0,0,-91.09841,29.69114,1
0.0,0.0,0,-90.20655,29.14322,1
32.4,250.1,244,-79.81678,26.17491,0
0.0,0.0,0,-96.88387,27.78899,1
12.3,174.4,172,-80.0463,25.91744,0
0.0,0.0,0,-95.27557,29.73067,1
0.0,0.0,0,-93.32484,29.79503,1
23.4,9.1,511,-92.30006,29.57789,2
0.1,130.8,113,-95.20445,29.74187,1
0.0,0.0,0,-95.10095,29.74927,1
0.0,0.0,0,-90.82972,30.00263,1
0.0,0.0,0,-90.30108,29.95711,1
25.0,162.1,165,-81.99164,24.88078,0
0.0,0.0,0,-90.2003,29.12156,1
13.4,160.0,158,-96.96993,26.06329,2
0.0,0.0,0,-92.18599,29.78034,1
13.4,164.7,164,-96.97244,26.07183,2
0.0,0.0,0,-81.14056,32.13104,1
0.0,0.0,0,-91.1017,29.65443,1
0.0,0.0,0,-80.12082,26.0746,0
0.0,0.0,0,-91.29703,29.68524,1
23.3,8.0,511,-92.29878,29.58455,2
14.6,308.0,511,-93.74095,29.58354,2
12.4,147.0,152,-88.4809,27.39007,0
15.1,269.4,269,-86.20492,27.59087,2
0.0,0.0,0,-80.25607,25.80402,0
0.0,0.0,0,-90.20029,29.12161,1
0.0,0.0,0,-90.20029,29.12157,1
0.0,0.0,0,-94.78556,28.67747,1
0.0,0.0,0,-90.02328,29.78053,1
9.7,322.1,323,-93.38546,28.81381,2
0.0,0.0,0,-93.8872,28.71132,1
0.0,0.0,0,-88.96461,29.05793,1
0.0,0.0,0,-90.08111,29.90118,1
9.0,211.8,208,-79.50887,25.73065,0
0.0,0.0,0,-80.25608,25.804,0
0.6,295.9,511,-88.98632,29.06222,2
17.0,139.4,139,-92.28381,27.56175,2
15.2,268.9,269,-86.19928,27.59096,2
2.8,182.8,180,-93.60532,29.42169,2
0.0,0.0,0,-94.61326,29.32415,1
0.0,0.0,0,-95.09829,29.74339,1
0.0,0.0,0,-94.67931,29.25258,1
0.0,0.0,0,-90.40092,29.98811,1
14.8,93.0,94,-91.4357,27.92647,1
0.0,0.0,0,-90.08106,29.90118,1
9.9,323.0,323,-93.3663,28.79191,2
9.0,211.7,208,-79.51059,25.72814,0
9.6,322.4,323,-93.38761,28.81626,2
0.0,0.0,0,-95.27641,29.73353,1
0.1,119.8,511,-92.18599,29.78032,2
0.0,0.0,0,-96.5207,27.47265,1
0.0,0.0,0,-94.5805,29.09757,1
0.0,0.0,0,-80.2454,25.79642,0
14.2,1.3,3,-94.41881,28.5247,1
14.9,302.9,511,-93.74476,29.58593,2
0.0,0.0,0,-90.20651,29.14325,1
0.0,0.0,0,-90.21429,29.14206,1
0.0,0.0,0,-94.57527,29.32598,1
0.0,0.0,0,-95.27933,29.73959,1
12.3,174.0,171,-80.04594,25.91347,0
0.0,0.0,0,-94.77356,29.32799,1
11.0,126.3,127,-93.24072,28.44074,1
0.0,0.0,0,-94.89019,29.37563,1
12.4,146.0,152,-88.47807,27.38613,0
2.9,182.0,182,-93.60535,29.42087,2
0.0,0.0,0,-80.11527,26.07158,0
0.1,50.1,101,-96.90842,27.59752,1
24.9,162.3,166,-81.98921,24.8737,0
0.0,0.0,0,-89.97223,29.25467,1
0.0,0.0,0,-89.36056,29.257,1
0.0,0.0,0,-91.29708,29.68523,1
0.0,0.0,0,-91.09841,29.69115,1
0.0,0.0,0,-91.29704,29.68526,1
0.0,0.0,0,-88.50819,30.34229,1
0.0,0.0,0,-88.96462,29.05793,1
0.0,0.0,0,-90.20029,29.12156,1
0.0,0.0,0,-90.21431,29.14205,1
0.0,0.0,0,-95.24966,29.72389,1
0.0,0.0,0,-93.32482,29.79505,1
18.3,232.6,229,-79.97927,24.93911,0
0.1,129.2,511,-92.18603,29.78032,2
12.2,141.4,143,-92.61466,27.90122,2
32.5,249.4,245,-79.84553,26.16461,0
14.2,1.4,3,-94.41871,28.52896,1
15.2,114.9,120,-83.26433,24.15255,0
0.0,0.0,0,-91.09841,29.69114,1
14.8,304.6,511,-93.749,29.58833,2
11.1,171.0,172,-93.65135,29.28142,2
10.9,126.3,127,-93.23704,28.43833,1
11.0,126.1,127,-93.23371,28.43618,1
0.0,0.0,0,-90.21427,29.14209,1
0.0,0.0,0,-93.96544,30.01245,1
0.5,298.5,511,-88.9865,29.0623,2
0.0,0.0,0,-90.21183,29.14584,1
0.0,0.0,0,-95.17337,29.74809,1
0.0,0.0,0,-95.27556,29.73074,1
12.2,174.6,171,-80.04555,25.90952,0
0.1,134.9,229,-90.68555,30.04108,2
0.0,0.0,0,-80.25607,25.80397,0
0.0,0.0,0,-95.30686,28.94643,1
0.0,0.0,0,-90.30104,29.95708,1
0.1,114.2,88,-80.12166,26.09076,0
0.0,0.0,0,-90.40094,29.98812,1
102.3,360.0,511,-91.09842,29.69097,2
0.0,0.0,0,-90.02472,29.77405,1
9.9,86.2,86,-95.94756,27.60216,1
31.8,248.0,242,-79.82639,26.17163,0
0.0,0.0,0,-94.78556,28.67752,1
32.6,248.5,243,-79.83585,26.16798,0
0.0,0.0,0,-80.25607,25.804,0
9.0,211.2,207,-79.51225,25.72563,0
0.5,298.6,511,-88.98667,29.06238,2
0.0,0.0,0,-89.36057,29.257,1
15.2,114.8,120,-83.26897,24.15452,0
14.3,305.9,511,-93.75364,29.59104,2
12.3,176.3,172,-80.04522,25.90603,0
0.0,0.0,0,-93.95595,29.83425,1
0.0,0.0,0,-90.91931,30.12959,1
0.0,0.0,0,-88.85063,28.2739,1
0.0,0.0,0,-82.42873,27.92102,0
14.9,93.0,94,-91.42913,27.92607,1
10.0,86.2,86,-95.98315,27.59957,1
0.0,0.0,0,-89.76486,29.54296,1
0.0,0.0,0,-94.51377,29.15344,1
0.0,0.0,0,-93.32482,29.79504,1
0.0,0.0,0,-90.20029,29.12157,1
0.0,0.0,0,-89.33929,28.88648,1
0.0,0.0,0,-95.10094,29.74926,1
0.0,0.0,0,-88.96461,29.05793,1
0.0,0.0,0,-89.05927,28.01391,1
0.0,0.0,0,-93.33251,29.78326,1
0.0,0.0,0,-90.0233,29.78057,1
18.1,232.9,229,-79.99919,24.92526,0
22.9,24.7,511,-92.29699,29.5913,2
0.1,295.6,511,-92.18602,29.78035,2
0.0,0.0,0,-91.29708,29.68521,1
